,cycle,species,biomass
1202,125,Neobacillus_niacini,0.174912348
1203,125,Clostridium_fungisolvens,21.41593444
1204,126,Pseudomonas_phenolilytica,0.08568615
1205,126,Mariniplasma_anaerobium,27.17671845
1206,126,Mariniphaga_anaerophila,3.183766032
1207,126,Methanosarcina_acetivorans,2.209942393
1208,126,Methanobacterium_formicicum,3.856534982
1209,126,Dielma_fastidiosa,1.289343574
1210,126,Tepidimonas_charontis,18.50678306
1211,126,Gudongella_oleilytica,4.983805122
1212,126,Dechloromonas_aromatica,0.019793675
1213,126,Longilinea_sp.,15.97875713
1214,126,Hydrogenophaga_aromaticivorans,0.001368389
1215,126,Petrimonas_mucosa,1.444818639
1216,126,Neobacillus_niacini,0.163038165
1217,126,Clostridium_fungisolvens,21.09964423
1218,127,Pseudomonas_phenolilytica,0.081286453
1219,127,Mariniplasma_anaerobium,27.59783762
1220,127,Mariniphaga_anaerophila,3.055381364
1221,127,Methanosarcina_acetivorans,2.192972187
1222,127,Methanobacterium_formicicum,3.841658159
1223,127,Dielma_fastidiosa,1.248028746
1224,127,Tepidimonas_charontis,18.50294122
1225,127,Gudongella_oleilytica,4.890640257
1226,127,Dechloromonas_aromatica,0.018476517
1227,127,Longilinea_sp.,16.19027495
1228,127,Hydrogenophaga_aromaticivorans,0.001218384
1229,127,Petrimonas_mucosa,1.441875752
1230,127,Neobacillus_niacini,0.151936843
1231,127,Clostridium_fungisolvens,20.78547154
1232,128,Pseudomonas_phenolilytica,0.077094814
1233,128,Mariniplasma_anaerobium,28.01145632
1234,128,Mariniphaga_anaerophila,2.931777173
1235,128,Methanosarcina_acetivorans,2.175849945
1236,128,Methanobacterium_formicicum,3.826054293
1237,128,Dielma_fastidiosa,1.207870275
1238,128,Tepidimonas_charontis,18.49719035
1239,128,Gudongella_oleilytica,4.798612091
1240,128,Dechloromonas_aromatica,0.017235377
1241,128,Longilinea_sp.,16.40216279
1242,128,Hydrogenophaga_aromaticivorans,0.001084673
1243,128,Petrimonas_mucosa,1.438609235
1244,128,Neobacillus_niacini,0.141560049
1245,128,Clostridium_fungisolvens,20.4734426
1246,129,Pseudomonas_phenolilytica,0.073103268
1247,129,Mariniplasma_anaerobium,28.41742088
1248,129,Mariniphaga_anaerophila,2.812795429
1249,129,Methanosarcina_acetivorans,2.158585033
1250,129,Methanobacterium_formicicum,3.809757397
1251,129,Dielma_fastidiosa,1.168842673
1252,129,Tepidimonas_charontis,18.48957209
1253,129,Gudongella_oleilytica,4.707725251
1254,129,Dechloromonas_aromatica,0.016065307
1255,129,Longilinea_sp.,16.61464989
1256,129,Hydrogenophaga_aromaticivorans,0.000966
1257,129,Petrimonas_mucosa,1.435025376
1258,129,Neobacillus_niacini,0.131874579
1259,129,Clostridium_fungisolvens,20.16361732
1260,130,Pseudomonas_phenolilytica,0.069304061
1261,130,Mariniplasma_anaerobium,28.81558497
1262,130,Mariniphaga_anaerophila,2.69828514
1263,130,Methanosarcina_acetivorans,2.141187338
1264,130,Methanobacterium_formicicum,3.792805115
1265,130,Dielma_fastidiosa,1.13092195
1266,130,Tepidimonas_charontis,18.48013835
1267,130,Gudongella_oleilytica,4.617988632
1268,130,Dechloromonas_aromatica,0.014962851
1269,130,Longilinea_sp.,16.82793262
1270,130,Hydrogenophaga_aromaticivorans,0.000859
1271,130,Petrimonas_mucosa,1.431131961
1272,130,Neobacillus_niacini,0.122821483
1273,130,Clostridium_fungisolvens,19.85607622
1274,131,Pseudomonas_phenolilytica,0.065683384
1275,131,Mariniplasma_anaerobium,29.2057964
1276,131,Mariniphaga_anaerophila,2.588100458
1277,131,Methanosarcina_acetivorans,2.123667021
1278,131,Methanobacterium_formicicum,3.775236881
1279,131,Dielma_fastidiosa,1.094085029
1280,131,Tepidimonas_charontis,18.46895139
1281,131,Gudongella_oleilytica,4.529412333
1282,131,Dechloromonas_aromatica,0.013929255
1283,131,Longilinea_sp.,17.04216224
1284,131,Hydrogenophaga_aromaticivorans,0.000765
1285,131,Petrimonas_mucosa,1.426937489
1286,131,Neobacillus_niacini,0.114365741
1287,131,Clostridium_fungisolvens,19.55090768
1288,132,Pseudomonas_phenolilytica,0.06223775
1289,132,Mariniplasma_anaerobium,29.58790475
1290,132,Mariniphaga_anaerophila,2.482099407
1291,132,Methanosarcina_acetivorans,2.106034454
1292,132,Methanobacterium_formicicum,3.757092125
1293,132,Dielma_fastidiosa,1.058315874
1294,132,Tepidimonas_charontis,18.45607276
1295,132,Gudongella_oleilytica,4.442006209
1296,132,Dechloromonas_aromatica,0.012965366
1297,132,Longilinea_sp.,17.25747333
1298,132,Hydrogenophaga_aromaticivorans,0.00068
1299,132,Petrimonas_mucosa,1.422450808
1300,132,Neobacillus_niacini,0.106467646
1301,132,Clostridium_fungisolvens,19.24819911
1302,133,Pseudomonas_phenolilytica,0.05915686
1303,133,Mariniplasma_anaerobium,29.86029262
1304,133,Mariniphaga_anaerophila,2.38745536
1305,133,Methanosarcina_acetivorans,2.095217505
1306,133,Methanobacterium_formicicum,3.750793251
1307,133,Dielma_fastidiosa,1.026974623
1308,133,Tepidimonas_charontis,18.50265118
1309,133,Gudongella_oleilytica,4.370207636
1310,133,Dechloromonas_aromatica,0.012106602
1311,133,Longilinea_sp.,17.42706854
1312,133,Hydrogenophaga_aromaticivorans,0.000607
1313,133,Petrimonas_mucosa,1.419502008
1314,133,Neobacillus_niacini,0.099409556
1315,133,Clostridium_fungisolvens,18.98855691
1316,134,Pseudomonas_phenolilytica,0.056611398
1317,134,Mariniplasma_anaerobium,29.9182057
1318,134,Mariniphaga_anaerophila,2.311131815
1319,134,Methanosarcina_acetivorans,2.09883583
1320,134,Methanobacterium_formicicum,3.770110986
1321,134,Dielma_fastidiosa,1.003431676
1322,134,Tepidimonas_charontis,18.67898682
1323,134,Gudongella_oleilytica,4.329271313
1324,134,Dechloromonas_aromatica,0.011382619
1325,134,Longilinea_sp.,17.49134584
1326,134,Hydrogenophaga_aromaticivorans,0.000546
1327,134,Petrimonas_mucosa,1.420341543
1328,134,Neobacillus_niacini,0.093427992
1329,134,Clostridium_fungisolvens,18.8163706
1330,135,Pseudomonas_phenolilytica,0.054443711
1331,135,Mariniplasma_anaerobium,29.81363868
1332,135,Mariniphaga_anaerophila,2.247660426
1333,135,Methanosarcina_acetivorans,2.112882779
1334,135,Methanobacterium_formicicum,3.807971786
1335,135,Dielma_fastidiosa,0.98528554
1336,135,Tepidimonas_charontis,18.95409101
1337,135,Gudongella_oleilytica,4.310051581
1338,135,Dechloromonas_aromatica,0.010754921
1339,135,Longilinea_sp.,17.48140696
1340,135,Hydrogenophaga_aromaticivorans,0.000493
1341,135,Petrimonas_mucosa,1.424418458
1342,135,Neobacillus_niacini,0.088224175
1343,135,Clostridium_fungisolvens,18.70867695
1344,136,Pseudomonas_phenolilytica,0.052532469
1345,136,Mariniplasma_anaerobium,29.59757805
1346,136,Mariniphaga_anaerophila,2.192788574
1347,136,Methanosarcina_acetivorans,2.134070339
1348,136,Methanobacterium_formicicum,3.858531168
1349,136,Dielma_fastidiosa,0.970680442
1350,136,Tepidimonas_charontis,19.30109294
1351,136,Gudongella_oleilytica,4.305165983
1352,136,Dechloromonas_aromatica,0.010195499
1353,136,Longilinea_sp.,17.41881703
1354,136,Hydrogenophaga_aromaticivorans,0.000447
1355,136,Petrimonas_mucosa,1.430629049
1356,136,Neobacillus_niacini,0.083565503
1357,136,Clostridium_fungisolvens,18.64390618
1358,137,Pseudomonas_phenolilytica,0.050793245
1359,137,Mariniplasma_anaerobium,29.30847538
1360,137,Mariniphaga_anaerophila,2.143438195
1361,137,Methanosarcina_acetivorans,2.159806173
1362,137,Methanobacterium_formicicum,3.917543484
1363,137,Dielma_fastidiosa,0.958282842
1364,137,Tepidimonas_charontis,19.69948895
1365,137,Gudongella_oleilytica,4.309246711
1366,137,Dechloromonas_aromatica,0.009685182
1367,137,Longilinea_sp.,17.32219867
1368,137,Hydrogenophaga_aromaticivorans,0.000406
1369,137,Petrimonas_mucosa,1.437874828
1370,137,Neobacillus_niacini,0.079299598
1371,137,Clostridium_fungisolvens,18.60346103
1372,138,Pseudomonas_phenolilytica,0.049169186
1373,138,Mariniplasma_anaerobium,28.96972676
1374,138,Mariniphaga_anaerophila,2.097505277
1375,138,Methanosarcina_acetivorans,2.188553722
1376,138,Methanobacterium_formicicum,3.983607852
1377,138,Dielma_fastidiosa,0.947176813
1378,138,Tepidimonas_charontis,20.1378323
1379,138,Gudongella_oleilytica,4.319220192
1380,138,Dechloromonas_aromatica,0.009211196
1381,138,Longilinea_sp.,17.20244242
1382,138,Hydrogenophaga_aromaticivorans,0.000369
1383,138,Petrimonas_mucosa,1.445601452
1384,138,Neobacillus_niacini,0.07532695
1385,138,Clostridium_fungisolvens,18.57425702
1386,139,Pseudomonas_phenolilytica,0.047634459
1387,139,Mariniplasma_anaerobium,28.5917434
1388,139,Mariniphaga_anaerophila,2.054070349
1389,139,Methanosarcina_acetivorans,2.219487677
1390,139,Methanobacterium_formicicum,4.054911149
1391,139,Dielma_fastidiosa,0.936956747
1392,139,Tepidimonas_charontis,20.61173494
1393,139,Gudongella_oleilytica,4.333645926
1394,139,Dechloromonas_aromatica,0.008767291
1395,139,Longilinea_sp.,17.06396899
1396,139,Hydrogenophaga_aromaticivorans,0.000336
1397,139,Petrimonas_mucosa,1.453632638
1398,139,Neobacillus_niacini,0.071599713
1399,139,Clostridium_fungisolvens,18.55151111
1400,140,Pseudomonas_phenolilytica,0.046172393
1401,140,Mariniplasma_anaerobium,28.18303475
1402,140,Mariniphaga_anaerophila,2.012551492
1403,140,Methanosarcina_acetivorans,2.252117842
1404,140,Methanobacterium_formicicum,4.130420928
1405,140,Dielma_fastidiosa,0.92736384
1406,140,Tepidimonas_charontis,21.11777928
1407,140,Gudongella_oleilytica,4.351521951
1408,140,Dechloromonas_aromatica,0.008349255
1409,140,Longilinea_sp.,16.91033678
1410,140,Hydrogenophaga_aromaticivorans,0.000306
1411,140,Petrimonas_mucosa,1.459445496
1412,140,Neobacillus_niacini,0.068089999
1413,140,Clostridium_fungisolvens,18.53251049
1414,141,Pseudomonas_phenolilytica,0.044769567
1415,141,Mariniplasma_anaerobium,27.75070103
1416,141,Mariniphaga_anaerophila,1.972596025
1417,141,Methanosarcina_acetivorans,2.286181037
1418,141,Methanobacterium_formicicum,4.209531739
1419,141,Dielma_fastidiosa,0.918235752
1420,141,Tepidimonas_charontis,21.65134351
1421,141,Gudongella_oleilytica,4.372130861
1422,141,Dechloromonas_aromatica,0.007954185
1423,141,Longilinea_sp.,16.7444586
1424,141,Hydrogenophaga_aromaticivorans,0.000278
1425,141,Petrimonas_mucosa,1.461457829
1426,141,Neobacillus_niacini,0.064772302
1427,141,Clostridium_fungisolvens,18.51558932
1428,142,Pseudomonas_phenolilytica,0.043422899
1429,142,Mariniplasma_anaerobium,27.29979566
1430,142,Mariniphaga_anaerophila,1.933916475
1431,142,Methanosarcina_acetivorans,2.321431664
1432,142,Methanobacterium_formicicum,4.291554767
1433,142,Dielma_fastidiosa,0.909439562
1434,142,Tepidimonas_charontis,22.20807849
1435,142,Gudongella_oleilytica,4.394776663
1436,142,Dechloromonas_aromatica,0.007579713
1437,142,Longilinea_sp.,16.56817812
1438,142,Hydrogenophaga_aromaticivorans,0.000253
1439,142,Petrimonas_mucosa,1.460256674
1440,142,Neobacillus_niacini,0.061622519
1441,142,Clostridium_fungisolvens,18.49969334
1442,143,Pseudomonas_phenolilytica,0.042123302
1443,143,Mariniplasma_anaerobium,26.83436042
1444,143,Mariniphaga_anaerophila,1.896305429
1445,143,Methanosarcina_acetivorans,2.357654856
1446,143,Methanobacterium_formicicum,4.375827777
1447,143,Dielma_fastidiosa,0.900879256
1448,143,Tepidimonas_charontis,22.78439052
1449,143,Gudongella_oleilytica,4.41889039
1450,143,Dechloromonas_aromatica,0.007223996
1451,143,Longilinea_sp.,16.38299778
1452,143,Hydrogenophaga_aromaticivorans,0.000231
1453,143,Petrimonas_mucosa,1.456353762
1454,143,Neobacillus_niacini,0.058631249
1455,143,Clostridium_fungisolvens,18.48413035
1456,144,Pseudomonas_phenolilytica,0.040866125
1457,144,Mariniplasma_anaerobium,26.35766383
1458,144,Mariniphaga_anaerophila,1.859597035
1459,144,Methanosarcina_acetivorans,2.394667179
1460,144,Methanobacterium_formicicum,4.461736867
1461,144,Dielma_fastidiosa,0.892485843
1462,144,Tepidimonas_charontis,23.37729322
1463,144,Gudongella_oleilytica,4.444006037
1464,144,Dechloromonas_aromatica,0.006885568
1465,144,Longilinea_sp.,16.19015152
1466,144,Hydrogenophaga_aromaticivorans,0.00021
1467,144,Petrimonas_mucosa,1.45019131
1468,144,Neobacillus_niacini,0.055784032
1469,144,Clostridium_fungisolvens,18.46846104
1470,145,Pseudomonas_phenolilytica,0.039647914
1471,145,Mariniplasma_anaerobium,25.87238182
1472,145,Mariniphaga_anaerophila,1.823597738
1473,145,Methanosarcina_acetivorans,2.43231543
1474,145,Methanobacterium_formicicum,4.548725567
1475,145,Dielma_fastidiosa,0.884210604
1476,145,Tepidimonas_charontis,23.98430095
1477,145,Gudongella_oleilytica,4.4697433
1478,145,Dechloromonas_aromatica,0.006563233
1479,145,Longilinea_sp.,15.99067283
1480,145,Hydrogenophaga_aromaticivorans,0.000192
1481,145,Petrimonas_mucosa,1.44214955
1482,145,Neobacillus_niacini,0.053068902
1483,145,Clostridium_fungisolvens,18.45243045
1484,146,Pseudomonas_phenolilytica,0.038466
1485,146,Mariniplasma_anaerobium,25.38068281
1486,146,Mariniphaga_anaerophila,1.788245453
1487,146,Methanosarcina_acetivorans,2.470468348
1488,146,Methanobacterium_formicicum,4.636289174
1489,146,Dielma_fastidiosa,0.876018128
1490,146,Tepidimonas_charontis,24.60329184
1491,146,Gudongella_oleilytica,4.49578211
1492,146,Dechloromonas_aromatica,0.006255984
1493,146,Longilinea_sp.,15.78541125
1494,146,Hydrogenophaga_aromaticivorans,0.000175
1495,146,Petrimonas_mucosa,1.432552785
1496,146,Neobacillus_niacini,0.050481608
1497,146,Clostridium_fungisolvens,18.43587984
1498,147,Pseudomonas_phenolilytica,0.037333779
1499,147,Mariniplasma_anaerobium,24.8843628
1500,147,Mariniphaga_anaerophila,1.753475772
1501,147,Methanosarcina_acetivorans,2.50901652
1502,147,Methanobacterium_formicicum,4.723962919
1503,147,Dielma_fastidiosa,0.867883888
1504,147,Tepidimonas_charontis,25.23247313
1505,147,Gudongella_oleilytica,4.521856193
1506,147,Dechloromonas_aromatica,0.005962961
1507,147,Longilinea_sp.,15.57508039
1508,147,Hydrogenophaga_aromaticivorans,0.000159
1509,147,Petrimonas_mucosa,1.421677993
1510,147,Neobacillus_niacini,0.048019064
1511,147,Clostridium_fungisolvens,18.41873543
1512,148,Pseudomonas_phenolilytica,0.036234211
1513,148,Mariniplasma_anaerobium,24.38491718
1514,148,Mariniphaga_anaerophila,1.719255975
1515,148,Methanosarcina_acetivorans,2.547870066
1516,148,Methanobacterium_formicicum,4.811335286
1517,148,Dielma_fastidiosa,0.859791769
1518,148,Tepidimonas_charontis,25.87033845
1519,148,Gudongella_oleilytica,4.547749841
1520,148,Dechloromonas_aromatica,0.005683412
1521,148,Longilinea_sp.,15.36027862
1522,148,Hydrogenophaga_aromaticivorans,0.000145
1523,148,Petrimonas_mucosa,1.409756419
1524,148,Neobacillus_niacini,0.04566226
1525,148,Clostridium_fungisolvens,18.4009815
1526,149,Pseudomonas_phenolilytica,0.035161205
1527,149,Mariniplasma_anaerobium,23.8835976
1528,149,Mariniphaga_anaerophila,1.68556884
1529,149,Methanosarcina_acetivorans,2.586955007
1530,149,Methanobacterium_formicicum,4.898035262
1531,149,Dielma_fastidiosa,0.851724761
1532,149,Tepidimonas_charontis,26.51556756
1533,149,Gudongella_oleilytica,4.573279571
1534,149,Dechloromonas_aromatica,0.005416666
1535,149,Longilinea_sp.,15.14152729
1536,149,Hydrogenophaga_aromaticivorans,0.000132
1537,149,Petrimonas_mucosa,1.396989017
1538,149,Neobacillus_niacini,0.043411071
1539,149,Clostridium_fungisolvens,18.38263404
1540,150,Pseudomonas_phenolilytica,0.034106507
1541,150,Mariniplasma_anaerobium,23.38147931
1542,150,Mariniphaga_anaerophila,1.652406243
1543,150,Methanosarcina_acetivorans,2.626206035
1544,150,Methanobacterium_formicicum,4.98371754
1545,150,Dielma_fastidiosa,0.843674352
1546,150,Tepidimonas_charontis,27.16695355
1547,150,Gudongella_oleilytica,4.59814299
1548,150,Dechloromonas_aromatica,0.005162103
1549,150,Longilinea_sp.,14.91917806
1550,150,Hydrogenophaga_aromaticivorans,0.00012
1551,150,Petrimonas_mucosa,1.383675531
1552,150,Neobacillus_niacini,0.041259683
1553,150,Clostridium_fungisolvens,18.36391774
1554,151,Pseudomonas_phenolilytica,0.033081125
1555,151,Mariniplasma_anaerobium,22.87948172
1556,151,Mariniphaga_anaerophila,1.619763965
1557,151,Methanosarcina_acetivorans,2.665555713
1558,151,Methanobacterium_formicicum,5.068068431
1559,151,Dielma_fastidiosa,0.835636725
1560,151,Tepidimonas_charontis,27.82341985
1561,151,Gudongella_oleilytica,4.622079639
1562,151,Dechloromonas_aromatica,0.004919159
1563,151,Longilinea_sp.,14.69356434
1564,151,Hydrogenophaga_aromaticivorans,0.00011
1565,151,Petrimonas_mucosa,1.3700824
1566,151,Neobacillus_niacini,0.039213075
1567,151,Clostridium_fungisolvens,18.34502421
1568,152,Pseudomonas_phenolilytica,0.032091117
1569,152,Mariniplasma_anaerobium,22.37847278
1570,152,Mariniphaga_anaerophila,1.587638641
1571,152,Methanosarcina_acetivorans,2.704961139
1572,152,Methanobacterium_formicicum,5.15078929
1573,152,Dielma_fastidiosa,0.827610668
1574,152,Tepidimonas_charontis,28.48404195
1575,152,Gudongella_oleilytica,4.6449327
1576,152,Dechloromonas_aromatica,0.004687308
1577,152,Longilinea_sp.,14.46506183
1578,152,Hydrogenophaga_aromaticivorans,9.99e-05
1579,152,Petrimonas_mucosa,1.356321418
1580,152,Neobacillus_niacini,0.037260433
1581,152,Clostridium_fungisolvens,18.32603085
1582,153,Pseudomonas_phenolilytica,0.031128157
1583,153,Mariniplasma_anaerobium,21.87921874
1584,153,Mariniphaga_anaerophila,1.556020582
1585,153,Methanosarcina_acetivorans,2.744387258
1586,153,Methanobacterium_formicicum,5.231604548
1587,153,Dielma_fastidiosa,0.819592976
1588,153,Tepidimonas_charontis,29.14806983
1589,153,Gudongella_oleilytica,4.666606331
1590,153,Dechloromonas_aromatica,0.004466038
1591,153,Longilinea_sp.,14.23406161
1592,153,Hydrogenophaga_aromaticivorans,9.1e-05
1593,153,Petrimonas_mucosa,1.342477529
1594,153,Neobacillus_niacini,0.035402765
1595,153,Clostridium_fungisolvens,18.30687268
1596,154,Pseudomonas_phenolilytica,0.030189244
1597,154,Mariniplasma_anaerobium,21.38272608
1598,154,Mariniphaga_anaerophila,1.524843999
1599,154,Methanosarcina_acetivorans,2.783802993
1600,154,Methanobacterium_formicicum,5.310564296
1601,154,Dielma_fastidiosa,0.811551994
1602,154,Tepidimonas_charontis,29.81489003
1603,154,Gudongella_oleilytica,4.687024752
1604,154,Dechloromonas_aromatica,0.004254707
1605,154,Longilinea_sp.,14.00109902
1606,154,Hydrogenophaga_aromaticivorans,8.28e-05
1607,154,Petrimonas_mucosa,1.328606982
1608,154,Neobacillus_niacini,0.033633602
1609,154,Clostridium_fungisolvens,18.28672947
1610,155,Pseudomonas_phenolilytica,0.029274581
1611,155,Mariniplasma_anaerobium,20.89074261
1612,155,Mariniphaga_anaerophila,1.494083396
1613,155,Methanosarcina_acetivorans,2.823258124
1614,155,Methanobacterium_formicicum,5.387972006
1615,155,Dielma_fastidiosa,0.80347282
1616,155,Tepidimonas_charontis,30.48174068
1617,155,Gudongella_oleilytica,4.706332098
1618,155,Dechloromonas_aromatica,0.00405281
1619,155,Longilinea_sp.,13.76721821
1620,155,Hydrogenophaga_aromaticivorans,7.54e-05
1621,155,Petrimonas_mucosa,1.314696095
1622,155,Neobacillus_niacini,0.031948676
1623,155,Clostridium_fungisolvens,18.26513246
1624,156,Pseudomonas_phenolilytica,0.028381125
1625,156,Mariniplasma_anaerobium,20.40413002
1626,156,Mariniphaga_anaerophila,1.46366892
1627,156,Methanosarcina_acetivorans,2.862659003
1628,156,Methanobacterium_formicicum,5.463719888
1629,156,Dielma_fastidiosa,0.795321224
1630,156,Tepidimonas_charontis,31.14866135
1631,156,Gudongella_oleilytica,4.724449136
1632,156,Dechloromonas_aromatica,0.00385977
1633,156,Longilinea_sp.,13.53293334
1634,156,Hydrogenophaga_aromaticivorans,6.87e-05
1635,156,Petrimonas_mucosa,1.300687146
1636,156,Neobacillus_niacini,0.030342393
1637,156,Clostridium_fungisolvens,18.24111802
1638,157,Pseudomonas_phenolilytica,0.027505759
1639,157,Mariniplasma_anaerobium,19.92333852
1640,157,Mariniphaga_anaerophila,1.433570774
1641,157,Methanosarcina_acetivorans,2.901959399
1642,157,Methanobacterium_formicicum,5.537721281
1643,157,Dielma_fastidiosa,0.787085914
1644,157,Tepidimonas_charontis,31.8155867
1645,157,Gudongella_oleilytica,4.741333704
1646,157,Dechloromonas_aromatica,0.003675163
1647,157,Longilinea_sp.,13.29853604
1648,157,Hydrogenophaga_aromaticivorans,6.25e-05
1649,157,Petrimonas_mucosa,1.286560841
1650,157,Neobacillus_niacini,0.028810817
1651,157,Clostridium_fungisolvens,18.21425257
1652,158,Pseudomonas_phenolilytica,0.026651545
1653,158,Mariniplasma_anaerobium,19.44870557
1654,158,Mariniphaga_anaerophila,1.403771672
1655,158,Methanosarcina_acetivorans,2.941122424
1656,158,Methanobacterium_formicicum,5.609848484
1657,158,Dielma_fastidiosa,0.77876212
1658,158,Tepidimonas_charontis,32.48245009
1659,158,Gudongella_oleilytica,4.756956232
1660,158,Dechloromonas_aromatica,0.003498618
1661,158,Longilinea_sp.,13.06426492
1662,158,Hydrogenophaga_aromaticivorans,5.69e-05
1663,158,Petrimonas_mucosa,1.272308843
1664,158,Neobacillus_niacini,0.027350312
1665,158,Clostridium_fungisolvens,18.18425229
1666,159,Pseudomonas_phenolilytica,0.025818224
1667,159,Mariniplasma_anaerobium,18.98035566
1668,159,Mariniphaga_anaerophila,1.374280271
1669,159,Methanosarcina_acetivorans,2.980141946
1670,159,Methanobacterium_formicicum,5.680053615
1671,159,Dielma_fastidiosa,0.77035547
1672,159,Tepidimonas_charontis,33.14908829
1673,159,Gudongella_oleilytica,4.771304227
1674,159,Dechloromonas_aromatica,0.003329827
1675,159,Longilinea_sp.,12.83024498
1676,159,Hydrogenophaga_aromaticivorans,5.17e-05
1677,159,Petrimonas_mucosa,1.257940158
1678,159,Neobacillus_niacini,0.025957909
1679,159,Clostridium_fungisolvens,18.15107768
